id,event_id,user_id,event_type,timestamp,session_id,device,browser,source,product_id,product_name,product_category,product_sector,product_price,search_query,time_on_page_sec,quantity,order_total,payment_method
6d187bc3-bc5a-4700-861a-775241cd7585,EVT-000017,USER-00144,view,2025-12-07T00:16:07.598557,SES-f14a4ed8,tablet,Edge,direct,PROD-01196,Oral-B iO Series 9,Personal Care,Healthcare,285.71,,125,0,0,
e7cb0f22-63af-4769-b0f4-4771d4259afc,EVT-000018,USER-00001,view,2026-01-05T08:37:42.341127,SES-a7a07340,desktop,Safari,direct,PROD-00512,Dom Pérignon Rosé 2009,Champagne,Wine,415.51,,398,0,0,
7eafd80a-afdf-47ae-ac83-8682f04cb61e,EVT-000019,USER-00023,search,2026-01-02T03:48:47.152159,SES-3bcbf3ef,desktop,Chrome,social,,,,,0.0,gaming laptop,0,0,0,
8f4721df-6ebd-4af2-83bf-ae201b2402eb,EVT-000020,USER-00155,search,2025-10-30T20:10:19.323726,SES-2c3efd1c,mobile,Firefox,social,,,,,0.0,wireless headphones,0,0,0,
dab3fe91-2156-41e7-954c-0e0623dcc0b6,EVT-000021,USER-00218,click,2025-12-31T06:41:57.350164,SES-e216afed,desktop,Safari,email,PROD-00003,Penfolds Grange,Red Wine,Wine,390.13,,276,0,0,
3e4e0824-ccd3-4832-9090-346cac8b494e,EVT-000022,USER-00107,search,2025-11-14T21:52:39.893725,SES-d525ce08,desktop,Firefox,organic,,,,,0.0,home office chair,0,0,0,
b52d3777-c3bc-4b1b-a6fe-e2efb91f766d,EVT-000023,USER-00147,add_to_cart,2025-12-03T18:20:32.422600,SES-d8c1b7b6,mobile,Chrome,email,PROD-01416,REI Flash 55 Pack,Outdoor Gear,Sports,517.67,,0,1,0,
eb22288d-d938-4062-a386-8e5f614d64cf,EVT-000024,USER-00048,wishlist,2025-10-25T12:03:49.042645,SES-7226de92,tablet,Safari,organic,PROD-01844,Samsung Galaxy Watch 6,Smartwatches,Electronics,790.52,,0,0,0,
c5110a86-516c-4ee6-b610-08dda2bbc78e,EVT-000025,USER-00154,search,2025-11-02T01:10:47.691415,SES-fae7e4c9,tablet,Chrome,organic,,,,,0.0,red wine gift,0,0,0,
8f8860ce-5e62-4d93-a0a9-a38c445aaba6,EVT-000026,USER-00144,view,2025-12-20T22:08:00.041079,SES-6860275c,tablet,Edge,direct,PROD-01196,Oral-B iO Series 9,Personal Care,Healthcare,285.71,,125,0,0,
7f8e1c64-ca73-4367-98ae-4416863d8f17,EVT-000027,USER-00001,view,2025-11-08T10:48:53.770497,SES-7e3b3ba3,desktop,Safari,direct,PROD-00512,Dom Pérignon Rosé 2009,Champagne,Wine,415.51,,398,0,0,
481d2e0f-ac38-4531-9758-0b134da014ae,EVT-000028,USER-00023,search,2025-11-04T06:08:12.631530,SES-52321e30,desktop,Chrome,social,,,,,0.0,gaming laptop,0,0,0,
b653a1d5-efd1-41a2-a8f0-44b8724eaf2e,EVT-000029,USER-00155,search,2025-12-14T11:40:07.239757,SES-3441c636,mobile,Firefox,social,,,,,0.0,wireless headphones,0,0,0,
0812ef2f-bcda-4658-83b3-d09c55437895,EVT-000030,USER-00218,click,2025-11-25T04:15:59.645761,SES-deb048bc,desktop,Safari,email,PROD-00003,Penfolds Grange,Red Wine,Wine,390.13,,276,0,0,
aed36161-3a96-4892-8bf7-0ca58a95a998,EVT-000031,USER-00107,search,2025-11-25T16:25:18.380695,SES-e14e908b,desktop,Firefox,organic,,,,,0.0,home office chair,0,0,0,
36be3d49-f5d8-41e5-b3ef-9952a9797697,EVT-000032,USER-00147,add_to_cart,2025-12-14T15:03:35.718810,SES-cbdf2166,mobile,Chrome,email,PROD-01416,REI Flash 55 Pack,Outdoor Gear,Sports,517.67,,0,1,0,
26657116-806e-4aa4-9d0c-13c579004912,EVT-000033,USER-00048,wishlist,2025-10-25T17:15:04.933165,SES-63e38f3b,tablet,Safari,organic,PROD-01844,Samsung Galaxy Watch 6,Smartwatches,Electronics,790.52,,0,0,0,
a64d6f20-da2a-43c4-b629-79c55c4b6302,EVT-000034,USER-00154,search,2025-12-24T18:55:06.693668,SES-356fe616,tablet,Chrome,organic,,,,,0.0,red wine gift,0,0,0,
bf0c120e-1018-4e93-bee7-9a7a2b6aaee2,EVT-000035,USER-00144,view,2025-12-18T07:47:43.890711,SES-3d4a1051,tablet,Edge,direct,PROD-01196,Oral-B iO Series 9,Personal Care,Healthcare,285.71,,125,0,0,
b9b26654-84f0-4d32-ad27-7d8e4cef1358,EVT-000036,USER-00001,view,2026-01-08T21:53:12.094041,SES-a17239de,desktop,Safari,direct,PROD-00512,Dom Pérignon Rosé 2009,Champagne,Wine,415.51,,398,0,0,
bdd20c16-edf7-4f19-a574-46ac4570f825,EVT-000037,USER-00023,search,2025-10-23T09:11:46.196888,SES-4807bd82,desktop,Chrome,social,,,,,0.0,gaming laptop,0,0,0,
42fed661-89e5-427e-ad9a-5be9429235fe,EVT-000038,USER-00155,search,2025-11-29T14:22:35.763007,SES-354e56a3,mobile,Firefox,social,,,,,0.0,wireless headphones,0,0,0,
aeb3b1d4-d353-486b-9166-fcda39fb3375,EVT-000039,USER-00218,click,2025-11-21T19:06:53.229291,SES-7d9e079a,desktop,Safari,email,PROD-00003,Penfolds Grange,Red Wine,Wine,390.13,,276,0,0,
67c6225e-16ad-4832-83ac-25c11038bcb1,EVT-000040,USER-00107,search,2025-12-19T23:33:34.093275,SES-f50d8eb4,desktop,Firefox,organic,,,,,0.0,home office chair,0,0,0,
0c2a1381-27de-4672-941f-275d716e3a81,EVT-000041,USER-00147,add_to_cart,2025-10-31T16:35:03.980475,SES-887b51b1,mobile,Chrome,email,PROD-01416,REI Flash 55 Pack,Outdoor Gear,Sports,517.67,,0,1,0,
dc953ced-f5ab-438d-9baf-8e356a4ce964,EVT-000042,USER-00048,wishlist,2026-01-12T20:32:14.248173,SES-35c3c0c7,tablet,Safari,organic,PROD-01844,Samsung Galaxy Watch 6,Smartwatches,Electronics,790.52,,0,0,0,
bd35d91d-dfa6-4a75-8dd0-b3329b64eb8f,EVT-000043,USER-00154,search,2025-11-19T05:41:28.296700,SES-22871997,tablet,Chrome,organic,,,,,0.0,red wine gift,0,0,0,
2da642cc-5703-4fb6-989d-beb221c51526,EVT-000044,USER-00144,view,2025-12-03T16:30:46.422988,SES-aeb1486a,tablet,Edge,direct,PROD-01196,Oral-B iO Series 9,Personal Care,Healthcare,285.71,,125,0,0,
ff6469cd-f667-44c1-9861-cc0f3fdf84cf,EVT-000045,USER-00001,view,2025-11-08T10:14:34.809170,SES-bc4f36b9,desktop,Safari,direct,PROD-00512,Dom Pérignon Rosé 2009,Champagne,Wine,415.51,,398,0,0,
6ccd0c7e-f082-4127-aa52-2dcaf19da8e1,EVT-000046,USER-00023,search,2025-10-24T15:06:56.759857,SES-81348db9,desktop,Chrome,social,,,,,0.0,gaming laptop,0,0,0,
e92e28c3-eb01-470b-a35d-da435c155697,EVT-000047,USER-00155,search,2026-01-03T12:03:14.076846,SES-08fbd267,mobile,Firefox,social,,,,,0.0,wireless headphones,0,0,0,
f53392c2-5bd1-436d-b0f1-15d31a2af24a,EVT-000048,USER-00218,click,2025-12-02T18:03:30.576891,SES-03f99fa0,desktop,Safari,email,PROD-00003,Penfolds Grange,Red Wine,Wine,390.13,,276,0,0,
fe7496d3-b29c-44c2-aa9a-600bab6766eb,EVT-000049,USER-00107,search,2025-12-13T12:13:14.403510,SES-d3c22612,desktop,Firefox,organic,,,,,0.0,home office chair,0,0,0,
ddeb1d38-7e74-48f0-9adb-5319b1135e0f,EVT-000050,USER-00147,add_to_cart,2025-11-30T19:40:03.876943,SES-b14b429d,mobile,Chrome,email,PROD-01416,REI Flash 55 Pack,Outdoor Gear,Sports,517.67,,0,1,0,
0fa36043-91d8-4f5b-811d-905a84f7eca4,EVT-000051,USER-00048,wishlist,2025-11-27T14:41:46.144746,SES-812fd43f,tablet,Safari,organic,PROD-01844,Samsung Galaxy Watch 6,Smartwatches,Electronics,790.52,,0,0,0,
6e9f11c1-8872-4796-afd5-ada9d4d626d0,EVT-000052,USER-00154,search,2026-01-05T17:47:02.693455,SES-b7e805bb,tablet,Chrome,organic,,,,,0.0,red wine gift,0,0,0,
ccd62ec5-e79c-45b2-ace9-654474eaca56,EVT-000053,USER-00144,view,2025-11-14T09:41:50.408267,SES-7cfb40a2,tablet,Edge,direct,PROD-01196,Oral-B iO Series 9,Personal Care,Healthcare,285.71,,125,0,0,
3eb4baa6-ff8f-4184-828f-9c558b314733,EVT-000054,USER-00001,view,2025-11-25T06:16:47.116147,SES-96587904,desktop,Safari,direct,PROD-00512,Dom Pérignon Rosé 2009,Champagne,Wine,415.51,,398,0,0,
4717c840-7afb-4365-90d6-45034b9eedaf,EVT-000055,USER-00023,search,2025-11-22T01:57:10.354671,SES-d82bc50d,desktop,Chrome,social,,,,,0.0,gaming laptop,0,0,0,
0043444a-5684-4706-bbe9-a0e35d02f996,EVT-000056,USER-00155,search,2025-12-22T17:48:59.225468,SES-0dbc3999,mobile,Firefox,social,,,,,0.0,wireless headphones,0,0,0,
c46769b0-0492-4672-935b-4b1439cfbbf7,EVT-000057,USER-00218,click,2025-11-18T16:30:36.563875,SES-74ce03e5,desktop,Safari,email,PROD-00003,Penfolds Grange,Red Wine,Wine,390.13,,276,0,0,
9d34115a-2472-47ce-8b90-7d5d99144783,EVT-000058,USER-00107,search,2026-01-18T00:59:22.866211,SES-4dc18ebf,desktop,Firefox,organic,,,,,0.0,home office chair,0,0,0,
5ca40f19-a069-4ba2-8e33-86bcdbc391a0,EVT-000059,USER-00147,add_to_cart,2026-01-09T15:23:25.777596,SES-c754296c,mobile,Chrome,email,PROD-01416,REI Flash 55 Pack,Outdoor Gear,Sports,517.67,,0,1,0,
e1d42d89-f02c-4d92-a7e3-686bef1a728e,EVT-000060,USER-00048,wishlist,2025-12-30T08:35:22.178698,SES-ed0fba10,tablet,Safari,organic,PROD-01844,Samsung Galaxy Watch 6,Smartwatches,Electronics,790.52,,0,0,0,
97866541-c807-4717-af2d-1565266e2da8,EVT-000061,USER-00154,search,2026-01-11T18:00:19.318220,SES-73fb161b,tablet,Chrome,organic,,,,,0.0,red wine gift,0,0,0,
2b8d6a90-b630-431f-8472-51e7808c4a24,EVT-000062,USER-00144,view,2025-12-07T07:10:15.853277,SES-e680748d,tablet,Edge,direct,PROD-01196,Oral-B iO Series 9,Personal Care,Healthcare,285.71,,125,0,0,
6ee25794-6be5-47a0-b24c-e9cf9e7052b7,EVT-000063,USER-00001,view,2025-11-29T13:27:56.019322,SES-3c6e646b,desktop,Safari,direct,PROD-00512,Dom Pérignon Rosé 2009,Champagne,Wine,415.51,,398,0,0,
dde43498-904e-477f-978d-d7032e722f53,EVT-000064,USER-00023,search,2025-12-31T08:07:56.355150,SES-1098cdaa,desktop,Chrome,social,,,,,0.0,gaming laptop,0,0,0,
d2b006ed-fc1f-4531-87c7-7c87843eb773,EVT-000065,USER-00155,search,2026-01-16T12:44:12.567622,SES-af3d2f51,mobile,Firefox,social,,,,,0.0,wireless headphones,0,0,0,
142cd929-9bb9-4148-ad25-680383b5669c,EVT-000066,USER-00218,click,2025-11-27T17:45:21.990531,SES-03de95cf,desktop,Safari,email,PROD-00003,Penfolds Grange,Red Wine,Wine,390.13,,276,0,0,
420b7f63-7772-4a6f-9ab7-7afd4582a270,EVT-000067,USER-00107,search,2025-10-25T05:48:54.009102,SES-e1fef912,desktop,Firefox,organic,,,,,0.0,home office chair,0,0,0,
2880458e-5a36-4f58-be95-79d9173388bf,EVT-000068,USER-00147,add_to_cart,2025-12-07T18:29:50.027782,SES-1e3caf38,mobile,Chrome,email,PROD-01416,REI Flash 55 Pack,Outdoor Gear,Sports,517.67,,0,1,0,
5edfe98c-d88b-4da4-a1d8-affc972f642f,EVT-000069,USER-00048,wishlist,2026-01-13T16:25:10.575985,SES-9a0899f2,tablet,Safari,organic,PROD-01844,Samsung Galaxy Watch 6,Smartwatches,Electronics,790.52,,0,0,0,
6734f247-d74e-4c88-832f-d36df6c90145,EVT-000070,USER-00154,search,2026-01-10T11:10:53.634236,SES-27902ab2,tablet,Chrome,organic,,,,,0.0,red wine gift,0,0,0,
19d4bd21-0d2b-4716-99e5-c33e8042bd1c,EVT-000071,USER-00144,view,2026-01-17T13:02:41.111398,SES-7655777f,tablet,Edge,direct,PROD-01196,Oral-B iO Series 9,Personal Care,Healthcare,285.71,,125,0,0,
9474f323-91b6-448b-97f4-c73c139e3cd2,EVT-000072,USER-00001,view,2026-01-15T12:41:02.077048,SES-c4351136,desktop,Safari,direct,PROD-00512,Dom Pérignon Rosé 2009,Champagne,Wine,415.51,,398,0,0,
8722a222-ac47-4592-82fa-c71179e38cd5,EVT-000073,USER-00023,search,2025-11-09T12:48:50.625360,SES-c7de2693,desktop,Chrome,social,,,,,0.0,gaming laptop,0,0,0,
c4415d5e-a801-4dcd-9b00-a390bfa58ba8,EVT-000074,USER-00155,search,2026-01-18T04:34:47.202472,SES-2a1374e9,mobile,Firefox,social,,,,,0.0,wireless headphones,0,0,0,
a1512bd2-5464-4fd3-a4ef-336b26a87fb8,EVT-000075,USER-00218,click,2025-12-29T08:07:55.315086,SES-ff475ccf,desktop,Safari,email,PROD-00003,Penfolds Grange,Red Wine,Wine,390.13,,276,0,0,
45353853-c5da-4f38-bb97-4095bc683b53,EVT-000076,USER-00107,search,2025-11-03T08:42:00.069328,SES-c5f4851d,desktop,Firefox,organic,,,,,0.0,home office chair,0,0,0,
64da7a6d-36e3-499f-94e9-2222a3ea4092,EVT-000077,USER-00147,add_to_cart,2025-11-21T15:44:00.961809,SES-ec709d52,mobile,Chrome,email,PROD-01416,REI Flash 55 Pack,Outdoor Gear,Sports,517.67,,0,1,0,
e5795e12-0ae1-46dc-911b-9ddd4998b1ff,EVT-000078,USER-00048,wishlist,2026-01-17T01:32:54.812157,SES-8b78ff6d,tablet,Safari,organic,PROD-01844,Samsung Galaxy Watch 6,Smartwatches,Electronics,790.52,,0,0,0,
6752f53b-3547-4a80-a163-df05ea3fa553,EVT-000079,USER-00154,search,2026-01-18T00:02:17.194687,SES-8e87bd6e,tablet,Chrome,organic,,,,,0.0,red wine gift,0,0,0,
a2e843ec-a1e0-41d3-a773-4c5e677c5821,EVT-000080,USER-00144,view,2025-11-19T12:10:00.042611,SES-5fca012c,tablet,Edge,direct,PROD-01196,Oral-B iO Series 9,Personal Care,Healthcare,285.71,,125,0,0,
c0e0fe8b-a938-4f0f-ae24-008b9b8b8018,EVT-000081,USER-00001,view,2025-12-30T14:18:49.518850,SES-cc35eb3a,desktop,Safari,direct,PROD-00512,Dom Pérignon Rosé 2009,Champagne,Wine,415.51,,398,0,0,
dd419cbf-3204-469f-a47d-fb499ede3760,EVT-000082,USER-00023,search,2026-01-02T19:21:12.316065,SES-c8815c4f,desktop,Chrome,social,,,,,0.0,gaming laptop,0,0,0,
189c93f1-3883-4063-933f-830a69af9562,EVT-000083,USER-00155,search,2025-12-02T22:57:25.327969,SES-b0f5c39f,mobile,Firefox,social,,,,,0.0,wireless headphones,0,0,0,
1fb72234-7eba-46cf-8ee6-436e425aa01b,EVT-000084,USER-00218,click,2025-11-06T13:16:29.022202,SES-1216b16c,desktop,Safari,email,PROD-00003,Penfolds Grange,Red Wine,Wine,390.13,,276,0,0,
d069f773-b9b2-4c3a-ad7a-a4c323534c03,EVT-000085,USER-00107,search,2025-10-22T17:57:25.796799,SES-4170caf2,desktop,Firefox,organic,,,,,0.0,home office chair,0,0,0,
17cb38c7-820d-4aae-8c82-3a761d0e0a40,EVT-000086,USER-00147,add_to_cart,2025-11-04T22:42:59.090155,SES-aa62a312,mobile,Chrome,email,PROD-01416,REI Flash 55 Pack,Outdoor Gear,Sports,517.67,,0,1,0,
e232f406-feea-4e98-831d-c917097c18d3,EVT-000087,USER-00048,wishlist,2026-01-10T03:19:05.060699,SES-81f89097,tablet,Safari,organic,PROD-01844,Samsung Galaxy Watch 6,Smartwatches,Electronics,790.52,,0,0,0,
259afc71-5bd4-4825-bb56-cbe168169a22,EVT-000088,USER-00154,search,2025-11-18T18:54:20.426375,SES-690f1edd,tablet,Chrome,organic,,,,,0.0,red wine gift,0,0,0,
7f8de74d-46e9-4e61-a819-78b7e86c6f3e,EVT-000089,USER-00144,view,2025-10-29T21:44:47.102869,SES-eedb6637,tablet,Edge,direct,PROD-01196,Oral-B iO Series 9,Personal Care,Healthcare,285.71,,125,0,0,
c9b4c229-00a7-4da4-8114-7e406329f702,EVT-000090,USER-00001,view,2025-11-12T22:17:32.538894,SES-cb92aa6d,desktop,Safari,direct,PROD-00512,Dom Pérignon Rosé 2009,Champagne,Wine,415.51,,398,0,0,
2f3413e8-3114-4134-8b0b-5e929d93f7c5,EVT-000091,USER-00023,search,2025-11-09T23:18:40.729717,SES-8ebf72e8,desktop,Chrome,social,,,,,0.0,gaming laptop,0,0,0,
52a56f62-fdd2-492b-8f9c-b84e70748720,EVT-000092,USER-00155,search,2025-10-30T18:53:46.771837,SES-db36df89,mobile,Firefox,social,,,,,0.0,wireless headphones,0,0,0,
32c6ec16-d5cb-4a9c-bf9a-4fcfc86a3f37,EVT-000093,USER-00218,click,2025-11-13T16:45:29.095915,SES-9450f997,desktop,Safari,email,PROD-00003,Penfolds Grange,Red Wine,Wine,390.13,,276,0,0,
8e32a15e-f7c4-4b04-8cf6-4de0a457712d,EVT-000094,USER-00107,search,2025-12-23T07:07:01.770097,SES-9a759bfb,desktop,Firefox,organic,,,,,0.0,home office chair,0,0,0,
010eae58-4539-4472-a372-e671dc5c30a8,EVT-000095,USER-00147,add_to_cart,2026-01-06T18:46:46.448633,SES-ceff8461,mobile,Chrome,email,PROD-01416,REI Flash 55 Pack,Outdoor Gear,Sports,517.67,,0,1,0,
1748edea-e220-4761-8b84-be4f93ddad1f,EVT-000096,USER-00048,wishlist,2025-11-25T08:31:57.734065,SES-dc8fb4b3,tablet,Safari,organic,PROD-01844,Samsung Galaxy Watch 6,Smartwatches,Electronics,790.52,,0,0,0,
921ee1ed-1ac3-45aa-938a-f934a357f2d6,EVT-000097,USER-00154,search,2025-12-04T15:11:56.639512,SES-ae3c8ae6,tablet,Chrome,organic,,,,,0.0,red wine gift,0,0,0,
636b842b-fee9-4d73-94b1-8eb38fb3ebd1,EVT-000098,USER-00144,view,2025-11-22T16:42:48.448623,SES-048749eb,tablet,Edge,direct,PROD-01196,Oral-B iO Series 9,Personal Care,Healthcare,285.71,,125,0,0,
d2a13970-5630-42cd-bca0-4fd6bf0205df,EVT-000099,USER-00001,view,2025-12-04T01:03:55.200039,SES-0e8ba8ab,desktop,Safari,direct,PROD-00512,Dom Pérignon Rosé 2009,Champagne,Wine,415.51,,398,0,0,
85dd7e3e-cc4a-44c9-9677-c5ce72cec8c0,EVT-000100,USER-00023,search,2025-12-23T11:35:40.345623,SES-3a84e423,desktop,Chrome,social,,,,,0.0,gaming laptop,0,0,0,
1c0529f1-1658-4f4c-ad15-4a5d45f65f17,EVT-000101,USER-00155,search,2025-12-24T13:30:00.324128,SES-ada87c72,mobile,Firefox,social,,,,,0.0,wireless headphones,0,0,0,
ba2c15d6-8e76-4187-b32f-6b2d543a0d17,EVT-000102,USER-00218,click,2026-01-12T19:51:18.765399,SES-13d839b2,desktop,Safari,email,PROD-00003,Penfolds Grange,Red Wine,Wine,390.13,,276,0,0,
e048c277-4876-40ba-8601-0dc7d2c720ea,EVT-000103,USER-00107,search,2025-12-21T19:57:33.948950,SES-23bb290c,desktop,Firefox,organic,,,,,0.0,home office chair,0,0,0,
85726dc3-08b5-4072-a538-2921a80dbb17,EVT-000104,USER-00147,add_to_cart,2026-01-05T11:50:43.210812,SES-e0a1d222,mobile,Chrome,email,PROD-01416,REI Flash 55 Pack,Outdoor Gear,Sports,517.67,,0,1,0,
0dee4ce2-a556-44c4-bbc1-a9ad7863462d,EVT-000105,USER-00048,wishlist,2025-12-25T05:34:47.606345,SES-cd090f60,tablet,Safari,organic,PROD-01844,Samsung Galaxy Watch 6,Smartwatches,Electronics,790.52,,0,0,0,
429b7693-50f9-4482-abd9-d66cc0ffb907,EVT-000106,USER-00154,search,2025-12-30T08:20:13.803595,SES-7d5111aa,tablet,Chrome,organic,,,,,0.0,red wine gift,0,0,0,
e2779df0-f88b-4d2a-8eb4-1f536edfaa81,EVT-000107,USER-00144,view,2025-10-31T07:07:03.134097,SES-413c3a3b,tablet,Edge,direct,PROD-01196,Oral-B iO Series 9,Personal Care,Healthcare,285.71,,125,0,0,
ba8c89e7-22d9-4d5a-b97a-3cd183acfabb,EVT-000108,USER-00001,view,2025-11-03T05:42:03.613028,SES-bfb8e364,desktop,Safari,direct,PROD-00512,Dom Pérignon Rosé 2009,Champagne,Wine,415.51,,398,0,0,
d1822e2c-f050-4a59-8fbc-07c404597636,EVT-000109,USER-00023,search,2025-12-30T08:18:41.455127,SES-470ec285,desktop,Chrome,social,,,,,0.0,gaming laptop,0,0,0,
679c42bd-0602-4f08-856b-53c011098e7e,EVT-000110,USER-00155,search,2025-11-03T16:33:09.264638,SES-2a39a0f6,mobile,Firefox,social,,,,,0.0,wireless headphones,0,0,0,
634cc267-d3b0-4701-9e2c-ba57dedb7253,EVT-000111,USER-00218,click,2025-12-31T06:22:42.176691,SES-412b5780,desktop,Safari,email,PROD-00003,Penfolds Grange,Red Wine,Wine,390.13,,276,0,0,
346eab78-4bf4-49c9-b33d-c62d0aff5ed9,EVT-000112,USER-00107,search,2026-01-11T11:51:42.553576,SES-1e6f9386,desktop,Firefox,organic,,,,,0.0,home office chair,0,0,0,
fecd271c-a9e0-42f0-a653-ca5553623d11,EVT-000113,USER-00147,add_to_cart,2026-01-04T10:53:04.408097,SES-15c00e3f,mobile,Chrome,email,PROD-01416,REI Flash 55 Pack,Outdoor Gear,Sports,517.67,,0,1,0,
c039cd1f-d74e-482b-b2b4-7e1e75439650,EVT-000114,USER-00048,wishlist,2025-12-27T09:44:22.508468,SES-d17a052b,tablet,Safari,organic,PROD-01844,Samsung Galaxy Watch 6,Smartwatches,Electronics,790.52,,0,0,0,
599bc8ba-3c58-4c94-ba6e-bd54fd19dfe2,EVT-000115,USER-00154,search,2025-11-29T21:15:19.811943,SES-bd67aefb,tablet,Chrome,organic,,,,,0.0,red wine gift,0,0,0,
a882c28a-f22a-45dd-a483-5725958d37a1,EVT-000116,USER-00144,view,2025-11-27T02:51:09.401847,SES-0fd99b9b,tablet,Edge,direct,PROD-01196,Oral-B iO Series 9,Personal Care,Healthcare,285.71,,125,0,0,
74f92738-9153-4bcb-b356-f6bfabdc51d8,EVT-000117,USER-00001,view,2025-10-29T02:54:52.245232,SES-bde1e6ce,desktop,Safari,direct,PROD-00512,Dom Pérignon Rosé 2009,Champagne,Wine,415.51,,398,0,0,
2ded9291-a8b1-4114-9f56-0b0d3da7207a,EVT-000118,USER-00023,search,2025-12-05T14:53:02.340583,SES-30645c74,desktop,Chrome,social,,,,,0.0,gaming laptop,0,0,0,
ccfa7400-e74c-43b5-9d56-64bf670eee17,EVT-000119,USER-00155,search,2025-12-28T07:27:45.821986,SES-f8c91a1c,mobile,Firefox,social,,,,,0.0,wireless headphones,0,0,0,
d00dfe21-ce17-436d-b121-513551daff4f,EVT-000120,USER-00218,click,2025-12-14T10:49:20.557173,SES-a7cad7a3,desktop,Safari,email,PROD-00003,Penfolds Grange,Red Wine,Wine,390.13,,276,0,0,
394595eb-3fdf-4831-89f2-1e35dd4adb51,EVT-000121,USER-00107,search,2025-11-11T14:59:41.885494,SES-64ac066a,desktop,Firefox,organic,,,,,0.0,home office chair,0,0,0,
e14c7f3f-f7c3-434c-a88a-6fcfb5bcf89b,EVT-000122,USER-00147,add_to_cart,2025-12-16T10:32:38.673322,SES-57cc3eb4,mobile,Chrome,email,PROD-01416,REI Flash 55 Pack,Outdoor Gear,Sports,517.67,,0,1,0,
