id,review_id,product_id,product_name,product_category,product_sector,user_id,user_name,rating,title,body,sentiment,helpful_votes,verified_purchase,created_at
c820cac5-9c7a-4bbd-b19d-0f494cc1a3b9,REV-000023,PROD-00179,West Elm Mobile Chandelier,Lighting,Furniture,USER-00046,Michael Robinson,4,Excellent quality!,Excellent quality! The West Elm Mobile Chandelier is exactly what I needed. Great design. Would definitely buy again.,positive,84,True,2026-01-10T17:45:59
c1f3bef9-e4d0-400e-a4cc-c33d1b18c085,REV-000024,PROD-00354,Garmin Fenix 7,Smartwatches,Electronics,USER-00198,Susan Wu,4,Highly recommend!,Highly recommend! The Garmin Fenix 7 is exactly what I needed. Great performance. Would definitely buy again.,positive,102,True,2025-12-27T01:46:41
5eb914ae-cfe4-420d-9dd0-70134bc18b6b,REV-000025,PROD-00340,Veuve Clicquot La Grande Dame,Champagne,Wine,USER-00085,James Sandoval,5,Excellent quality!,Excellent quality! The Veuve Clicquot La Grande Dame is exactly what I needed. Great quality. Would definitely buy again.,positive,0,True,2025-10-05T01:33:00
73da60dd-205e-4e4c-bab6-ff47f048708c,REV-000026,PROD-01747,Cakebread Chardonnay,White Wine,Wine,USER-00075,Gregory Harper,2,Not worth the price.,Not worth the price. The Cakebread Chardonnay did not meet my expectations. Overpriced. Looking for alternatives.,negative,155,True,2025-06-26T15:39:38
a14115e6-5ae6-4b2c-ac56-e075c032e47e,REV-000027,PROD-00036,IKEA KIVIK,Sofas,Furniture,USER-00275,Kenneth Hunt,5,Highly recommend!,Highly recommend! The IKEA KIVIK is exactly what I needed. Great design. Would definitely buy again.,positive,118,True,2025-12-17T11:19:53
1a0b1885-911b-4698-bb4f-00d6d01bd70c,REV-000028,PROD-00797,AG The Prima,Jeans,Fashion,USER-00170,Barbara Rodriguez,3,Decent product.,Decent product. The AG The Prima is okay for the price. Does the job.,neutral,198,True,2025-05-02T18:57:23
b9db9419-a899-46dc-9767-d75b7162cd78,REV-000029,PROD-01334,Lenovo IdeaPad 5,Laptops,Electronics,USER-00225,Sean Summers,5,Highly recommend!,Highly recommend! The Lenovo IdeaPad 5 is exactly what I needed. Great performance. Would definitely buy again.,positive,14,True,2025-03-18T02:48:07
3ff444db-67c3-4776-b3c9-8e3abcdebca7,REV-000030,PROD-01872,Adidas Ultraboost,Shoes,Fashion,USER-00060,Dennis Woods,2,Not worth the price.,Not worth the price. The Adidas Ultraboost did not meet my expectations. Overpriced. Looking for alternatives.,negative,9,True,2025-10-25T12:43:49
d2d3a36f-755f-4da2-ab73-ad6492d1643b,REV-000031,PROD-01659,Purple Original,Beds,Furniture,USER-00282,Dan Cox,4,Excellent quality!,Excellent quality! The Purple Original is exactly what I needed. Great design. Would definitely buy again.,positive,84,True,2025-06-01T14:43:39
d057dead-4eab-41b1-af34-39d90cc89dbe,REV-000032,PROD-01198,The Ordinary Niacinamide,Skincare,Healthcare,USER-00186,Jeffrey Stout,3,Decent product.,Decent product. The The Ordinary Niacinamide is okay for the price. Nothing special.,neutral,190,True,2025-08-15T10:29:03
c676da8f-6988-4bcf-a2fe-e16416ed3033,REV-000033,PROD-00642,IKEA KIVIK,Sofas,Furniture,USER-00248,Melinda Carey,5,Love it!,Love it! The IKEA KIVIK is exactly what I needed. Great quality. Would definitely buy again.,positive,75,True,2025-06-06T21:49:17
eca991da-5649-4953-a2a1-638002844d91,REV-000034,PROD-00988,California Olive Ranch Reserve,Olive Oil,Food,USER-00162,Jamie Crawford,5,Exceeded expectations!,Exceeded expectations! The California Olive Ranch Reserve is exactly what I needed. Great quality. Would definitely buy again.,positive,147,True,2025-06-23T14:12:38
1b8cfce6-2708-4e40-886e-4c3c0fbd32fe,REV-000035,PROD-01400,Seiko Presage,Watches,Fashion,USER-00254,Tracy Edwards,5,Highly recommend!,Highly recommend! The Seiko Presage is exactly what I needed. Great design. Would definitely buy again.,positive,61,True,2025-03-13T04:07:13
68b8ba09-2f0a-4008-855c-f22e86d7b8e4,REV-000036,PROD-00670,Nature Made Vitamin D3,Vitamins,Healthcare,USER-00240,Alicia Pena,4,Exceeded expectations!,Exceeded expectations! The Nature Made Vitamin D3 is exactly what I needed. Great design. Would definitely buy again.,positive,189,True,2026-01-13T06:55:10
30545f8c-c045-4d23-bddb-94299d0e0ce9,REV-000037,PROD-01271,California Olive Ranch Extra Virgin,Olive Oil,Food,USER-00075,Gregory Harper,3,Gets the job done.,Gets the job done. The California Olive Ranch Extra Virgin is okay for the price. Does the job.,neutral,198,True,2025-06-19T02:52:05
1c0663aa-0577-48ec-bd70-21528a0fdca2,REV-000038,PROD-01452,Apple Watch Ultra 2,Smartwatches,Electronics,USER-00270,William Le,2,Poor quality.,Poor quality. The Apple Watch Ultra 2 did not meet my expectations. Overpriced. Looking for alternatives.,negative,186,True,2025-03-01T18:02:03
3e0b9da2-8c48-4457-820b-955bf3eae629,REV-000039,PROD-01081,Braun ThermoScan 7,Medical Devices,Healthcare,USER-00164,Joseph Little,5,Highly recommend!,Highly recommend! The Braun ThermoScan 7 is exactly what I needed. Great quality. Would definitely buy again.,positive,200,True,2025-12-14T16:13:44
ec1badf5-d19a-42ee-9e18-c9f70c58561f,REV-000040,PROD-01288,Dom Pérignon Rosé 2009,Champagne,Wine,USER-00071,Jason King,3,As expected.,As expected. The Dom Pérignon Rosé 2009 is okay for the price. Average experience.,neutral,175,False,2025-11-02T10:49:07
88216893-8b14-4d5c-8849-048973d20d0a,REV-000041,PROD-00277,Free People Floral Mini,Dresses,Fashion,USER-00059,Carol Rich,5,Highly recommend!,Highly recommend! The Free People Floral Mini is exactly what I needed. Great quality. Would definitely buy again.,positive,113,True,2025-12-02T20:32:28
8ac669ff-6aa7-433b-9225-ae52970c2188,REV-000042,PROD-00062,Liforme Original Mat,Yoga & Pilates,Sports,USER-00218,Selena Brooks,4,Excellent quality!,Excellent quality! The Liforme Original Mat is exactly what I needed. Great performance. Would definitely buy again.,positive,70,True,2025-12-26T21:24:37
379184a0-7d00-4c47-a6fd-edc5bbaabe78,REV-000043,PROD-00367,Apple iPhone 15 Pro Max,Smartphones,Electronics,USER-00202,Nathaniel Galloway,1,Not worth the price.,Not worth the price. The Apple iPhone 15 Pro Max did not meet my expectations. Overpriced. Looking for alternatives.,negative,102,True,2025-12-31T03:48:48
6a56a808-dfca-42e5-bc68-810a4bdd61c5,REV-000044,PROD-01863,Stone Delicious IPA,Craft Beer,Wine,USER-00176,Scott Zhang,4,Best purchase ever!,Best purchase ever! The Stone Delicious IPA is exactly what I needed. Great performance. Would definitely buy again.,positive,16,True,2025-11-26T14:36:36
f82da9c3-ac41-4d73-96f7-805bd0d3facb,REV-000045,PROD-00608,Lavazza Super Crema,Coffee & Tea,Food,USER-00057,Jason Martin,5,Best purchase ever!,Best purchase ever! The Lavazza Super Crema is exactly what I needed. Great quality. Would definitely buy again.,positive,160,True,2025-05-14T15:37:49
80316905-6f4f-46b1-ab34-1f0ad94bb72b,REV-000046,PROD-00617,Uniqlo AIRism,T-Shirts,Fashion,USER-00071,Jason King,2,Would not recommend.,Would not recommend. The Uniqlo AIRism did not meet my expectations. Broke quickly. Looking for alternatives.,negative,172,True,2025-09-15T17:39:31
6036cf92-6363-4250-8d0c-64648cc01324,REV-000047,PROD-00783,Château Margaux Pavillon Rouge,Red Wine,Wine,USER-00178,Diana Tapia,5,Exceeded expectations!,Exceeded expectations! The Château Margaux Pavillon Rouge is exactly what I needed. Great value. Would definitely buy again.,positive,85,True,2025-08-29T21:57:00
9ce75408-1c41-45bc-8612-77543b8bc603,REV-000048,PROD-00129,Apple iPad Pro 12.9,Tablets,Electronics,USER-00060,Dennis Woods,4,Highly recommend!,Highly recommend! The Apple iPad Pro 12.9 is exactly what I needed. Great quality. Would definitely buy again.,positive,127,False,2025-02-21T10:26:14
f944148b-ce17-4763-bd6f-13b87e320209,REV-000049,PROD-00947,ASICS Gel-Kayano 30,Running Gear,Sports,USER-00270,William Le,4,Exceeded expectations!,Exceeded expectations! The ASICS Gel-Kayano 30 is exactly what I needed. Great design. Would definitely buy again.,positive,107,True,2025-05-26T06:32:33
7ec86c24-6d3d-4574-986c-9133ef2b618e,REV-000050,PROD-00233,Apple iPhone 15 Pro,Smartphones,Electronics,USER-00134,Darren Jacobson,4,Excellent quality!,Excellent quality! The Apple iPhone 15 Pro is exactly what I needed. Great performance. Would definitely buy again.,positive,65,True,2025-04-17T19:41:21
43cbed6c-3829-46b2-b120-743d58da94ca,REV-000051,PROD-01984,Drunk Elephant C-Firma,Skincare,Healthcare,USER-00204,Matthew Stevens,4,Love it!,Love it! The Drunk Elephant C-Firma is exactly what I needed. Great value. Would definitely buy again.,positive,13,True,2025-07-11T08:54:16
c8291227-4f1d-4d77-938f-c33441c82ad1,REV-000052,PROD-00340,Veuve Clicquot La Grande Dame,Champagne,Wine,USER-00063,Danielle Gonzales,4,Exceeded expectations!,Exceeded expectations! The Veuve Clicquot La Grande Dame is exactly what I needed. Great performance. Would definitely buy again.,positive,193,True,2025-12-07T08:17:49
88601723-3887-4572-a051-6a36a9e86684,REV-000053,PROD-00392,Crate & Barrel Lounge Deep,Sofas,Furniture,USER-00194,Mackenzie Ward,5,Best purchase ever!,Best purchase ever! The Crate & Barrel Lounge Deep is exactly what I needed. Great value. Would definitely buy again.,positive,137,True,2025-02-05T08:12:00
bdcde2b6-6fdf-44f1-8bb1-985f379a15bc,REV-000054,PROD-00589,IKEA KIVIK,Sofas,Furniture,USER-00023,John Bryant,5,Highly recommend!,Highly recommend! The IKEA KIVIK is exactly what I needed. Great value. Would definitely buy again.,positive,88,True,2025-04-26T00:09:26
0b25b3ee-d8a8-4d4d-9f23-f9e969dc45be,REV-000055,PROD-01709,Trader Joe's Everything Bagel,Gourmet Foods,Food,USER-00105,Crystal Vasquez,3,Decent product.,Decent product. The Trader Joe's Everything Bagel is okay for the price. Does the job.,neutral,60,True,2025-08-21T07:46:50
d0849399-79ee-4080-a82b-f19105814691,REV-000056,PROD-01530,Patagonia Nano Puff,Jackets,Fashion,USER-00131,Katherine Jackson,4,Highly recommend!,Highly recommend! The Patagonia Nano Puff is exactly what I needed. Great quality. Would definitely buy again.,positive,12,True,2025-03-21T16:59:04
015e6252-220d-4aa7-9d26-dc7216fe3c73,REV-000057,PROD-01698,Drunk Elephant C-Firma,Skincare,Healthcare,USER-00196,Keith Mills,2,Disappointed.,Disappointed. The Drunk Elephant C-Firma did not meet my expectations. Broke quickly. Looking for alternatives.,negative,120,True,2025-10-06T17:55:09
3089e4c9-d736-43ca-9928-f391f4caac81,REV-000058,PROD-00204,Autonomous SmartDesk,Desks & Chairs,Furniture,USER-00269,Stephanie Brown,4,Excellent quality!,Excellent quality! The Autonomous SmartDesk is exactly what I needed. Great value. Would definitely buy again.,positive,132,True,2025-05-06T20:03:41
ffc49aeb-0772-4fb3-81ff-708a74fb51f1,REV-000059,PROD-00309,Diesel D-Strukt,Jeans,Fashion,USER-00001,Joseph Brown,4,Best purchase ever!,Best purchase ever! The Diesel D-Strukt is exactly what I needed. Great design. Would definitely buy again.,positive,20,True,2025-01-30T17:51:18
2daa7c47-002e-4028-9448-31e256b36fac,REV-000060,PROD-00460,Patagonia Down Sweater,Jackets,Fashion,USER-00050,Donald Williams,3,As expected.,As expected. The Patagonia Down Sweater is okay for the price. Average experience.,neutral,22,True,2025-07-31T13:10:40
76b11084-086a-40f6-b1fb-c36329deb633,REV-000061,PROD-01129,COS Regular Fit Tee,T-Shirts,Fashion,USER-00221,Latoya Edwards,4,Exceeded expectations!,Exceeded expectations! The COS Regular Fit Tee is exactly what I needed. Great design. Would definitely buy again.,positive,34,True,2025-04-17T16:22:07
3c90138a-997b-422d-a41d-a08f42f633e5,REV-000062,PROD-01656,Rogue Ohio Bar,Fitness Equipment,Sports,USER-00174,Kevin Foster,5,Highly recommend!,Highly recommend! The Rogue Ohio Bar is exactly what I needed. Great design. Would definitely buy again.,positive,164,True,2025-12-10T02:36:13
979cd4d2-f4bd-4dcf-a275-73f70ef81d75,REV-000063,PROD-01783,Samsung Galaxy Watch 6,Smartwatches,Electronics,USER-00122,Gary Ross,5,Best purchase ever!,Best purchase ever! The Samsung Galaxy Watch 6 is exactly what I needed. Great quality. Would definitely buy again.,positive,43,True,2025-10-17T10:46:35
bb070026-785a-4713-8970-4688b0b109d5,REV-000064,PROD-01907,Fossil Grant,Watches,Fashion,USER-00181,Charles Williams,5,Excellent quality!,Excellent quality! The Fossil Grant is exactly what I needed. Great quality. Would definitely buy again.,positive,140,True,2025-04-15T13:09:58
a21dc936-f92f-474a-b15f-e90f926d8142,REV-000065,PROD-00244,Adidas Superstar,Shoes,Fashion,USER-00045,Eric Morris,3,Decent product.,Decent product. The Adidas Superstar is okay for the price. Average experience.,neutral,173,True,2025-04-25T19:00:49
1cfd7dfc-d5e4-416d-973d-3313a419d77e,REV-000066,PROD-00783,Château Margaux Pavillon Rouge,Red Wine,Wine,USER-00018,Sean Baker,4,Excellent quality!,Excellent quality! The Château Margaux Pavillon Rouge is exactly what I needed. Great quality. Would definitely buy again.,positive,130,True,2025-12-26T09:01:40
34b160f5-cd74-45db-9231-e9db2afc9a28,REV-000067,PROD-01036,Lavazza Qualità Oro,Coffee & Tea,Food,USER-00134,Darren Jacobson,2,Poor quality.,Poor quality. The Lavazza Qualità Oro did not meet my expectations. Broke quickly. Looking for alternatives.,negative,166,True,2025-04-18T05:04:57
10389a17-7404-44bd-b643-9fbdf2a3d8c0,REV-000068,PROD-01210,Braun ThermoScan 7,Medical Devices,Healthcare,USER-00287,Alan Farrell,1,Disappointed.,Disappointed. The Braun ThermoScan 7 did not meet my expectations. Poor materials. Looking for alternatives.,negative,120,True,2025-07-10T12:35:03
e0d7b9eb-51ee-4a76-9c7c-73423a4c216a,REV-000069,PROD-00024,Garmin Forerunner 965,Smartwatches,Electronics,USER-00070,Gina Olsen,5,Best purchase ever!,Best purchase ever! The Garmin Forerunner 965 is exactly what I needed. Great design. Would definitely buy again.,positive,67,True,2025-09-29T02:59:21
966c63fe-cf8e-4fe0-9722-e1fa9921edfd,REV-000070,PROD-00290,Manduka eKO Lite,Yoga & Pilates,Sports,USER-00035,Tina Richard,3,As expected.,As expected. The Manduka eKO Lite is okay for the price. Does the job.,neutral,114,True,2025-12-01T16:08:02
eb4d252d-a787-47e8-8d52-8e7514fd0de3,REV-000071,PROD-00310,Eataly Parmigiano,Gourmet Foods,Food,USER-00142,Mary Stone,4,Exceeded expectations!,Exceeded expectations! The Eataly Parmigiano is exactly what I needed. Great design. Would definitely buy again.,positive,163,False,2025-04-14T09:08:17
4cbb3ee1-e2f6-48fc-94c5-bea268a048dc,REV-000072,PROD-00522,Président Camembert,Cheese,Food,USER-00190,Rachael Crane,4,Exceeded expectations!,Exceeded expectations! The Président Camembert is exactly what I needed. Great design. Would definitely buy again.,positive,41,True,2025-03-17T23:10:43
4ae89721-83ee-434b-91b3-191ff8d2c653,REV-000073,PROD-00778,Apple iPhone 15,Smartphones,Electronics,USER-00084,Jonathan Diaz,2,Poor quality.,Poor quality. The Apple iPhone 15 did not meet my expectations. Overpriced. Looking for alternatives.,negative,85,True,2025-01-25T07:55:01
298f3cae-4132-480c-886c-3d58212cce96,REV-000074,PROD-00195,Lululemon Align Leggings,Sports Apparel,Sports,USER-00165,Richard Wilson,5,Exceeded expectations!,Exceeded expectations! The Lululemon Align Leggings is exactly what I needed. Great value. Would definitely buy again.,positive,11,True,2025-05-15T18:28:56
e2e86dc1-a684-4912-8f89-c6abda13c441,REV-000075,PROD-01931,Philips Sonicare DiamondClean,Personal Care,Healthcare,USER-00299,James Johnson,4,Best purchase ever!,Best purchase ever! The Philips Sonicare DiamondClean is exactly what I needed. Great value. Would definitely buy again.,positive,140,True,2025-04-25T03:26:01
2b69b2d4-8231-47a8-8b33-77877e35771c,REV-000076,PROD-01390,Grey Goose Original Vodka,Spirits,Wine,USER-00196,Keith Mills,1,Would not recommend.,Would not recommend. The Grey Goose Original Vodka did not meet my expectations. Broke quickly. Looking for alternatives.,negative,56,True,2025-01-28T13:47:49
e3aa3f8a-c1a8-4c12-8b78-3e4a22c66ac3,REV-000077,PROD-00240,California Closets Custom Walk-In,Storage,Furniture,USER-00001,Joseph Brown,5,Best purchase ever!,Best purchase ever! The California Closets Custom Walk-In is exactly what I needed. Great design. Would definitely buy again.,positive,123,True,2025-12-19T12:56:28
56a0ea6b-3581-4b82-98f2-1d35f089b1f9,REV-000078,PROD-00884,Drunk Elephant Protini Cream,Skincare,Healthcare,USER-00115,Amanda Price,4,Love it!,Love it! The Drunk Elephant Protini Cream is exactly what I needed. Great quality. Would definitely buy again.,positive,170,True,2025-09-15T06:28:42
5e4c1c32-4d12-4797-afe7-199cdf04f417,REV-000079,PROD-01223,Rombauer Chardonnay 2022,White Wine,Wine,USER-00140,Deborah Mclaughlin,4,Excellent quality!,Excellent quality! The Rombauer Chardonnay 2022 is exactly what I needed. Great quality. Would definitely buy again.,positive,128,True,2025-07-27T04:36:11
5aae0b8b-b420-4a26-b3ab-409b63f8bd4b,REV-000080,PROD-01106,Whole Foods Organic Quinoa,Gourmet Foods,Food,USER-00279,Kenneth Thomas,2,Disappointed.,Disappointed. The Whole Foods Organic Quinoa did not meet my expectations. Poor materials. Looking for alternatives.,negative,179,True,2025-12-11T22:15:00
c53e56d7-85d1-47f2-9608-a88e7328162d,REV-000081,PROD-00005,Kim Crawford Sauvignon Blanc,White Wine,Wine,USER-00168,Susan Cox,4,Best purchase ever!,Best purchase ever! The Kim Crawford Sauvignon Blanc is exactly what I needed. Great value. Would definitely buy again.,positive,58,False,2025-07-09T23:28:45
48a3a862-5200-4828-9d8d-283a0fa8c340,REV-000082,PROD-01573,IKEA KIVIK,Sofas,Furniture,USER-00087,Adam Joyce,3,Decent product.,Decent product. The IKEA KIVIK is okay for the price. Nothing special.,neutral,50,True,2025-06-30T11:49:50
ff067856-77bd-45e9-82b4-318487d82f54,REV-000083,PROD-00614,Bose QuietComfort 45,Headphones,Electronics,USER-00174,Kevin Foster,2,Poor quality.,Poor quality. The Bose QuietComfort 45 did not meet my expectations. Poor materials. Looking for alternatives.,negative,168,True,2025-08-24T13:28:11
8cfecd1d-a3cc-4e14-a531-f56b3ad62710,REV-000084,PROD-01353,Braun ThermoScan 7,Medical Devices,Healthcare,USER-00104,Megan Brown,3,Gets the job done.,Gets the job done. The Braun ThermoScan 7 is okay for the price. Nothing special.,neutral,59,True,2025-08-22T13:58:11
aa31a8b5-aac2-4dd2-a72f-f63d74a67876,REV-000085,PROD-01605,Apple Watch Ultra 2,Smartwatches,Electronics,USER-00092,Misty Wilkins,5,Excellent quality!,Excellent quality! The Apple Watch Ultra 2 is exactly what I needed. Great value. Would definitely buy again.,positive,13,False,2025-08-29T03:06:44
0aed2e34-f406-4694-9cef-ac02ac802c15,REV-000086,PROD-00630,Philips Sonicare ProtectiveClean,Personal Care,Healthcare,USER-00077,Jacob Jones,4,Highly recommend!,Highly recommend! The Philips Sonicare ProtectiveClean is exactly what I needed. Great quality. Would definitely buy again.,positive,57,False,2025-04-05T03:58:05
14780f40-701c-4eb1-9235-8b29df0fdf1c,REV-000087,PROD-00090,Samsung Galaxy S24,Smartphones,Electronics,USER-00127,Mathew Turner,3,As expected.,As expected. The Samsung Galaxy S24 is okay for the price. Does the job.,neutral,7,True,2025-06-29T15:18:14
7d0d3d9c-c288-4658-a120-75a14b6bea02,REV-000088,PROD-00752,Président Brie,Cheese,Food,USER-00276,Edward Patterson,5,Exceeded expectations!,Exceeded expectations! The Président Brie is exactly what I needed. Great quality. Would definitely buy again.,positive,87,False,2025-04-02T18:21:22
f3064901-9e75-4ffb-98cc-54291980d108,REV-000089,PROD-01308,HP Spectre x360,Laptops,Electronics,USER-00118,Tyrone Simon,4,Love it!,Love it! The HP Spectre x360 is exactly what I needed. Great value. Would definitely buy again.,positive,25,True,2025-12-15T19:12:54
6fce3e77-b350-4de6-b6b0-84c8527d2ec7,REV-000090,PROD-00853,Nespresso Original Line,Coffee & Tea,Food,USER-00227,Danielle Lowe,5,Love it!,Love it! The Nespresso Original Line is exactly what I needed. Great value. Would definitely buy again.,positive,12,False,2025-08-09T21:36:19
45eecae1-1c36-4773-9fef-48fc8ac2fb94,REV-000091,PROD-00744,Levi's Trucker Jacket,Jackets,Fashion,USER-00062,Jason Morales,3,Gets the job done.,Gets the job done. The Levi's Trucker Jacket is okay for the price. Average experience.,neutral,81,True,2025-09-03T02:30:33
ac8a0dd9-31ba-4ac6-b605-eb8882c574be,REV-000092,PROD-00698,Brooks Glycerin 20,Running Gear,Sports,USER-00242,Abigail Hayden,4,Exceeded expectations!,Exceeded expectations! The Brooks Glycerin 20 is exactly what I needed. Great performance. Would definitely buy again.,positive,108,True,2025-06-24T16:52:06
ef3eb2b7-a6e7-4f6f-ac16-4e9ad79f8932,REV-000093,PROD-01757,Kerrygold Dubliner,Cheese,Food,USER-00125,Patrick Cook,4,Exceeded expectations!,Exceeded expectations! The Kerrygold Dubliner is exactly what I needed. Great performance. Would definitely buy again.,positive,171,False,2025-09-21T02:36:39
